Activities log:
day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-2;53800;AMETHYSTS;10002;3;9995;30;;;10005;30;;;;;10003.5;0.0
-2;53900;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;53900;STARFRUIT;4986;2;4985;25;;;4992;27;;;;;4989.0;265.23828125
-2;54000;AMETHYSTS;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-2;54000;STARFRUIT;4986;31;;;;;4991;1;4992;1;4993;30;4988.5;269.03515625
-2;54100;AMETHYSTS;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;54100;STARFRUIT;4986;24;;;;;4991;2;4993;24;;;4988.5;273.0
-2;54200;STARFRUIT;4986;28;;;;;4993;28;;;;;4989.5;272.14453125
-2;54200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;54300;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;54300;STARFRUIT;4991;1;4986;25;;;4992;2;4993;23;;;4991.5;268.9375
-2;54400;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;54400;STARFRUIT;4986;29;;;;;4993;29;;;;;4989.5;271.0234375
-2;54500;STARFRUIT;4986;1;4985;20;;;4992;21;;;;;4989.0;267.1953125
-2;54500;AMETHYSTS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-2;54600;STARFRUIT;4985;27;;;;;4992;27;;;;;4988.5;264.53125
-2;54600;AMETHYSTS;10002;3;9995;27;;;10005;27;;;;;10003.5;0.0
-2;54700;STARFRUIT;4984;29;;;;;4986;4;4991;29;;;4985.0;254.84375
-2;54700;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;54800;AMETHYSTS;9998;8;9995;27;;;10005;27;;;;;10001.5;0.0
-2;54800;STARFRUIT;4984;27;;;;;4989;1;4991;27;;;4986.5;262.3046875
-2;54900;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;255.765625
-2;54900;AMETHYSTS;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;0.0
-2;55000;STARFRUIT;4985;6;4984;30;;;4990;2;4991;28;;;4987.5;252.21875
-2;55000;AMETHYSTS;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;0.0
-2;55100;STARFRUIT;4985;8;4984;29;;;4991;29;;;;;4988.0;251.8671875
-2;55100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;55200;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;55200;STARFRUIT;4984;23;;;;;4985;5;4989;8;4990;2;4984.5;253.8515625
-2;55300;STARFRUIT;4985;2;4984;27;;;4991;29;;;;;4988.0;265.8515625
-2;55300;AMETHYSTS;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;0.0
-2;55400;STARFRUIT;4986;2;4985;22;;;4991;1;4992;21;;;4988.5;267.140625
-2;55400;AMETHYSTS;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-2;55500;STARFRUIT;4990;1;4985;4;4984;25;4991;25;;;;;4990.5;258.140625
-2;55500;AMETHYSTS;9995;25;;;;;10002;9;10005;25;;;9998.5;0.0
-2;55600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;55600;STARFRUIT;4985;3;4984;26;;;4991;26;;;;;4988.0;261.390625
-2;55700;STARFRUIT;4985;2;4984;23;;;4991;23;;;;;4988.0;257.8359375
-2;55700;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;55800;STARFRUIT;4984;27;;;;;4991;27;;;;;4987.5;260.203125
-2;55800;AMETHYSTS;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;0.0
-2;55900;STARFRUIT;4984;22;;;;;4991;22;;;;;4987.5;256.109375
-2;55900;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;56000;AMETHYSTS;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;0.0
-2;56000;STARFRUIT;4984;2;4983;22;;;4985;3;4990;24;;;4984.5;251.875
-2;56100;STARFRUIT;4983;22;;;;;4990;22;;;;;4986.5;253.96875
-2;56100;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;56200;STARFRUIT;4987;2;4983;30;;;4990;30;;;;;4988.5;249.46875
-2;56200;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;56300;STARFRUIT;4983;8;4982;25;;;4989;27;;;;;4986.0;236.40625
-2;56300;AMETHYSTS;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;0.0
-2;56400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;56400;STARFRUIT;4982;31;;;;;4989;31;;;;;4985.5;231.609375
-2;56500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;231.5
-2;56500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;56600;STARFRUIT;4983;2;4982;29;;;4989;31;;;;;4986.0;240.0703125
-2;56600;AMETHYSTS;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;0.0
-2;56700;STARFRUIT;4987;6;4983;2;4982;24;4989;26;;;;;4988.0;237.9609375
-2;56700;AMETHYSTS;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;0.0
-2;56800;AMETHYSTS;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;0.0
-2;56800;STARFRUIT;4982;24;;;;;4989;24;;;;;4985.5;243.19140625
-2;56900;STARFRUIT;4983;4;4982;20;;;4989;22;;;;;4986.0;245.9453125
-2;56900;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;57000;STARFRUIT;4983;28;;;;;4988;8;4989;1;4990;27;4985.5;248.5078125
-2;57000;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;57100;STARFRUIT;4984;2;4983;25;;;4990;27;;;;;4987.0;256.125
-2;57100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;57200;AMETHYSTS;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;0.0
-2;57200;STARFRUIT;4989;1;4984;27;;;4990;27;;;;;4989.5;258.90625
-2;57300;STARFRUIT;4984;1;4983;26;;;4990;27;;;;;4987.0;260.81640625
-2;57300;AMETHYSTS;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;0.0
-2;57400;STARFRUIT;4984;24;;;;;4989;2;4991;24;;;4986.5;266.66015625
-2;57400;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;57500;STARFRUIT;4989;5;4986;5;4985;25;4991;2;4992;23;;;4990.0;273.3359375
-2;57500;AMETHYSTS;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;0.0
-2;57600;AMETHYSTS;9995;24;;;;;10005;24;;;;;10000.0;0.0
-2;57600;STARFRUIT;4984;24;;;;;4991;24;;;;;4987.5;276.58984375
-2;57700;STARFRUIT;4985;29;;;;;4991;29;;;;;4988.0;276.9609375
-2;57700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;57800;STARFRUIT;4984;31;;;;;4991;31;;;;;4987.5;272.951171875
-2;57800;AMETHYSTS;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-2;57900;STARFRUIT;4984;27;;;;;4987;6;4989;5;4990;2;4985.5;272.078125
-2;57900;AMETHYSTS;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;0.0
-2;58000;AMETHYSTS;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;0.0
-2;58000;STARFRUIT;4984;5;4983;24;;;4990;25;;;;;4987.0;269.96484375
-2;58100;STARFRUIT;4983;23;;;;;4990;23;;;;;4986.5;269.44921875
-2;58100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;58200;STARFRUIT;4983;31;;;;;4990;31;;;;;4986.5;268.298828125
-2;58200;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;58300;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;267.8984375
-2;58300;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;58400;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;58400;STARFRUIT;4983;23;;;;;4988;1;4990;23;;;4985.5;267.64453125
-2;58500;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;268.81640625
-2;58500;AMETHYSTS;9995;21;;;;;10002;1;10005;21;;;9998.5;0.0
-2;58600;STARFRUIT;4983;25;;;;;4988;7;4990;25;;;4985.5;269.365234375
-2;58600;AMETHYSTS;10002;1;9995;25;;;10005;25;;;;;10003.5;0.0
-2;58700;STARFRUIT;4984;2;4983;32;;;4990;32;;;;;4987.0;268.01953125
-2;58700;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;58800;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;264.94140625
-2;58800;AMETHYSTS;9995;29;;;;;10002;1;10005;29;;;9998.5;0.0
-2;58900;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;267.87890625
-2;58900;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;59000;STARFRUIT;4984;22;;;;;4990;2;4991;20;;;4987.0;271.25390625
-2;59000;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;59100;AMETHYSTS;9995;27;;;;;10005;27;;;;;10000.0;0.0
-2;59100;STARFRUIT;4984;7;4983;27;;;4990;27;;;;;4987.0;270.16796875
-2;59200;STARFRUIT;4984;31;;;;;4990;2;4991;29;;;4987.0;271.5
-2;59200;AMETHYSTS;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
-2;59300;STARFRUIT;4983;26;;;;;4988;2;4990;27;;;4985.5;267.85546875
-2;59300;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;59400;STARFRUIT;4983;1;4982;21;;;4989;22;;;;;4986.0;264.12890625
-2;59400;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;59500;AMETHYSTS;10002;5;9995;23;;;10005;23;;;;;10003.5;0.0
-2;59500;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;263.48046875
-2;59600;STARFRUIT;4983;29;;;;;4990;29;;;;;4986.5;266.984375
-2;59600;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;59700;STARFRUIT;4982;21;;;;;4989;21;;;;;4985.5;264.484375
-2;59700;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;59800;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;262.4921875
-2;59800;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;59900;AMETHYSTS;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;0.0
-2;59900;STARFRUIT;4983;24;;;;;4989;1;4990;23;;;4986.0;266.318359375
-2;60000;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;261.80078125
-2;60000;AMETHYSTS;9998;3;9995;22;;;10005;22;;;;;10001.5;0.0
-2;60100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;263.3359375
-2;60100;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;60200;STARFRUIT;4987;3;4982;25;;;4989;25;;;;;4988.0;264.4921875
-2;60200;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;60300;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;60300;STARFRUIT;4983;1;4982;27;;;4989;28;;;;;4986.0;267.4990234375
-2;60400;STARFRUIT;4983;1;4982;20;;;4989;21;;;;;4986.0;267.7216796875
-2;60400;AMETHYSTS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-2;60500;STARFRUIT;4984;1;4983;23;;;4990;24;;;;;4987.0;270.84375
-2;60500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;60600;STARFRUIT;4984;2;4983;24;;;4990;24;;;;;4987.0;269.498046875
-2;60600;AMETHYSTS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-2;60700;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;60700;STARFRUIT;4983;22;;;;;4988;5;4990;22;;;4985.5;269.1220703125
-2;60800;STARFRUIT;4983;31;;;;;4990;32;;;;;4986.5;268.8349609375
-2;60800;AMETHYSTS;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;0.0
-2;60900;STARFRUIT;4983;31;;;;;4984;3;4987;4;4989;31;4983.5;268.009765625
-2;60900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;61000;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;61000;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;270.818359375
-2;61100;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;61100;STARFRUIT;4983;29;;;;;4988;3;4990;29;;;4985.5;274.61328125
-2;61200;STARFRUIT;4983;22;;;;;4986;2;4989;1;4990;21;4984.5;275.130859375
-2;61200;AMETHYSTS;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;0.0
-2;61300;AMETHYSTS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
-2;61300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;270.935546875
-2;61400;AMETHYSTS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-2;61400;STARFRUIT;4982;31;;;;;4988;1;4989;30;;;4985.0;269.2578125
-2;61500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;61500;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;270.21875
-2;61600;STARFRUIT;4982;30;;;;;4987;5;4989;30;;;4984.5;271.17578125
-2;61600;AMETHYSTS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-2;61700;AMETHYSTS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-2;61700;STARFRUIT;4981;26;;;;;4986;7;4988;27;;;4983.5;267.736328125
-2;61800;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;61800;STARFRUIT;4981;20;;;;;4988;20;;;;;4984.5;267.513671875
-2;61900;AMETHYSTS;9995;26;;;;;9998;1;10005;26;;;9996.5;0.0
-2;61900;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;268.1328125
-2;62000;STARFRUIT;4987;1;4982;20;;;4989;20;;;;;4988.0;269.060546875
-2;62000;AMETHYSTS;9995;20;;;;;10005;20;;;;;10000.0;0.0
-2;62100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;62100;STARFRUIT;4982;25;;;;;4989;25;;;;;4985.5;271.6640625
-2;62200;AMETHYSTS;9995;25;;;;;10002;3;10005;25;;;9998.5;0.0
-2;62200;STARFRUIT;4981;25;;;;;4988;25;;;;;4984.5;268.0390625
-2;62300;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;62300;STARFRUIT;4982;22;;;;;4989;22;;;;;4985.5;271.703125
-2;62400;STARFRUIT;4982;25;;;;;4987;8;4989;25;;;4984.5;272.119140625
-2;62400;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;62500;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;62500;STARFRUIT;4984;2;4983;24;;;4989;1;4990;23;;;4986.5;275.703125
-2;62600;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;62600;STARFRUIT;4984;29;;;;;4991;29;;;;;4987.5;281.38671875
-2;62700;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;62700;STARFRUIT;4984;26;;;;;4990;2;4991;24;;;4987.0;281.064453125
-2;62800;STARFRUIT;4983;26;;;;;4984;1;4988;1;4990;26;4983.5;278.609375
-2;62800;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;62900;AMETHYSTS;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;0.0
-2;62900;STARFRUIT;4984;29;;;;;4989;1;4990;2;4991;27;4986.5;283.38671875
-2;63000;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;63000;STARFRUIT;4983;29;;;;;4988;4;4990;29;;;4985.5;282.94921875
-2;63100;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;63100;STARFRUIT;4984;1;4983;24;;;4990;26;;;;;4987.0;281.869140625
-2;63200;STARFRUIT;4983;28;;;;;4990;28;;;;;4986.5;279.40234375
-2;63200;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;63300;STARFRUIT;4984;32;;;;;4990;2;4991;30;;;4987.0;283.41796875
-2;63300;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;63400;AMETHYSTS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-2;63400;STARFRUIT;4988;3;4984;2;4983;24;4990;26;;;;;4989.0;282.361328125
-2;63500;STARFRUIT;4984;2;4983;20;;;4990;20;;;;;4987.0;284.009765625
-2;63500;AMETHYSTS;9998;8;9995;20;;;10005;20;;;;;10001.5;0.0
-2;63600;STARFRUIT;4988;1;4983;21;;;4990;21;;;;;4989.0;283.47265625
-2;63600;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;63700;STARFRUIT;4983;8;4982;30;;;4989;30;;;;;4986.0;284.39453125
-2;63700;AMETHYSTS;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;0.0
-2;63800;AMETHYSTS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-2;63800;STARFRUIT;4982;21;;;;;4987;7;4989;22;;;4984.5;284.5185546875
-2;63900;STARFRUIT;4982;21;;;;;4987;6;4989;21;;;4984.5;284.18359375
-2;63900;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;64000;STARFRUIT;4982;30;;;;;4989;30;;;;;4985.5;283.341796875
-2;64000;AMETHYSTS;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
-2;64100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;283.818359375
-2;64100;AMETHYSTS;9995;27;;;;;10002;6;10005;27;;;9998.5;0.0
-2;64200;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;64200;STARFRUIT;4982;25;;;;;4988;1;4989;24;;;4985.0;283.3056640625
-2;64300;STARFRUIT;4982;23;;;;;4989;23;;;;;4985.5;283.87890625
-2;64300;AMETHYSTS;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-2;64400;STARFRUIT;4983;4;4982;27;;;4989;29;;;;;4986.0;284.87890625
-2;64400;AMETHYSTS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-2;64500;STARFRUIT;4983;2;4982;27;;;4987;6;4989;29;;;4985.0;284.58984375
-2;64500;AMETHYSTS;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-2;64600;AMETHYSTS;9995;26;;;;;10005;26;;;;;10000.0;0.0
-2;64600;STARFRUIT;4982;26;;;;;4989;26;;;;;4985.5;284.0751953125
-2;64700;STARFRUIT;4982;28;;;;;4989;28;;;;;4985.5;284.2314453125
-2;64700;AMETHYSTS;9995;28;;;;;10005;28;;;;;10000.0;0.0
-2;64800;STARFRUIT;4983;2;4982;30;;;4989;32;;;;;4986.0;284.9384765625
-2;64800;AMETHYSTS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-2;64900;STARFRUIT;4983;2;4982;29;;;4987;3;4989;31;;;4985.0;284.9345703125
-2;64900;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;65000;AMETHYSTS;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-2;65000;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;285.0439453125
-2;65100;STARFRUIT;4983;25;;;;;4989;2;4990;23;;;4986.0;285.021484375
-2;65100;AMETHYSTS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-2;65200;STARFRUIT;4988;1;4983;29;;;4990;29;;;;;4989.0;285.2666015625
-2;65200;AMETHYSTS;9998;8;9995;29;;;10005;29;;;;;10001.5;0.0
-2;65300;STARFRUIT;4983;21;;;;;4988;2;4990;21;;;4985.5;287.38232421875
-2;65300;AMETHYSTS;9995;21;;;;;10002;3;10005;21;;;9998.5;0.0
-2;65400;AMETHYSTS;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;0.0
-2;65400;STARFRUIT;4983;28;;;;;4986;3;4989;2;4990;26;4984.5;287.10107421875
-2;65500;STARFRUIT;4983;9;4982;27;;;4989;29;;;;;4986.0;286.634765625
-2;65500;AMETHYSTS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-2;65600;STARFRUIT;4982;20;;;;;4989;20;;;;;4985.5;286.701171875
-2;65600;AMETHYSTS;9998;5;9995;20;;;10005;20;;;;;10001.5;0.0
-2;65700;STARFRUIT;4982;29;;;;;4989;29;;;;;4985.5;285.638671875
-2;65700;AMETHYSTS;9995;29;;;;;10005;29;;;;;10000.0;0.0
-2;65800;AMETHYSTS;9998;9;9995;20;;;10005;20;;;;;10001.5;0.0
-2;65800;STARFRUIT;4982;20;;;;;4987;7;4989;20;;;4984.5;285.8515625
-2;65900;STARFRUIT;4983;6;4982;23;;;4989;24;;;;;4986.0;286.701171875
-2;65900;AMETHYSTS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-2;66000;STARFRUIT;4983;2;4982;22;;;4989;24;;;;;4986.0;286.6640625
-2;66000;AMETHYSTS;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-2;66100;STARFRUIT;4982;27;;;;;4989;27;;;;;4985.5;285.701171875
-2;66100;AMETHYSTS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;0.0
-2;66200;AMETHYSTS;10002;1;10000;5;9995;20;10005;20;;;;;10003.5;0.0
-2;66200;STARFRUIT;4985;5;4982;20;;;4989;20;;;;;4987.0;284.462890625
-2;66300;STARFRUIT;4988;1;4984;2;4983;25;4989;1;4990;24;;;4988.5;287.2421875
-2;66300;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;66400;STARFRUIT;4983;21;;;;;4990;21;;;;;4986.5;290.2265625
-2;66400;AMETHYSTS;9995;21;;;;;9998;3;10005;21;;;9996.5;0.0
-2;66500;STARFRUIT;4983;2;4982;20;;;4989;22;;;;;4986.0;288.890625
-2;66500;AMETHYSTS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-2;66600;AMETHYSTS;9995;22;;;;;10005;22;;;;;10000.0;0.0
-2;66600;STARFRUIT;4982;22;;;;;4987;3;4989;22;;;4984.5;287.884765625
-2;66700;STARFRUIT;4983;27;;;;;4990;27;;;;;4986.5;290.1162109375
-2;66700;AMETHYSTS;9998;9;9995;27;;;10005;27;;;;;10001.5;0.0
-2;66800;STARFRUIT;4983;30;;;;;4990;30;;;;;4986.5;291.9150390625
-2;66800;AMETHYSTS;9995;30;;;;;10005;30;;;;;10000.0;0.0
-2;66900;STARFRUIT;4989;1;4985;4;4984;23;4991;23;;;;;4990.0;292.06640625
-2;66900;AMETHYSTS;9998;4;9995;23;;;10005;23;;;;;10001.5;0.0
-2;67000;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;67000;STARFRUIT;4984;25;;;;;4991;25;;;;;4987.5;294.9619140625
-2;67100;STARFRUIT;4983;23;;;;;4990;23;;;;;4986.5;293.7783203125
-2;67100;AMETHYSTS;9995;23;;;;;10005;23;;;;;10000.0;0.0
-2;67200;STARFRUIT;4984;1;4983;20;;;4990;22;;;;;4987.0;293.7783203125
-2;67200;AMETHYSTS;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;0.0
-2;67300;STARFRUIT;4985;1;4984;30;;;4991;30;;;;;4988.0;294.365234375
-2;67300;AMETHYSTS;9995;30;;;;;9998;3;10005;30;;;9996.5;0.0
-2;67400;AMETHYSTS;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-2;67400;STARFRUIT;4983;26;;;;;4990;26;;;;;4986.5;292.8857421875
-2;67500;STARFRUIT;4983;20;;;;;4990;21;;;;;4986.5;292.26171875
-2;67500;AMETHYSTS;9995;21;;;;;10005;21;;;;;10000.0;0.0
-2;67600;STARFRUIT;4983;27;;;;;4990;27;;;;;4986.5;292.8818359375
-2;67600;AMETHYSTS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-2;67700;AMETHYSTS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-2;67700;STARFRUIT;4984;4;4983;29;;;4990;30;;;;;4987.0;293.7802734375
-2;67800;STARFRUIT;4984;8;4983;30;;;4990;30;;;;;4987.0;293.306640625
-2;67800;AMETHYSTS;9998;3;9995;30;;;10005;30;;;;;10001.5;0.0
-2;67900;STARFRUIT;4983;25;;;;;4990;25;;;;;4986.5;293.53515625
-2;67900;AMETHYSTS;9995;25;;;;;10005;25;;;;;10000.0;0.0
-2;68000;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;294.806640625
-2;68000;AMETHYSTS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-2;68100;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;68100;STARFRUIT;4984;31;;;;;4989;4;4990;2;4991;29;4986.5;294.5009765625
-2;68200;STARFRUIT;4989;1;4983;31;;;4990;31;;;;;4989.5;293.439453125
-2;68200;AMETHYSTS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-2;68300;STARFRUIT;4989;1;4983;29;;;4990;29;;;;;4989.5;295.69482421875
-2;68300;AMETHYSTS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-2;68400;STARFRUIT;4983;28;;;;;4990;28;;;;;4986.5;298.0
-2;68400;AMETHYSTS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-2;68500;AMETHYSTS;9995;23;;;;;10002;5;10005;23;;;9998.5;0.0
-2;68500;STARFRUIT;4984;23;;;;;4991;23;;;;;4987.5;298.0
-2;68600;STARFRUIT;4984;24;;;;;4990;1;4991;24;;;4987.0;298.0
-2;68600;AMETHYSTS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-2;68700;STARFRUIT;4984;1;4983;27;;;4990;28;;;;;4987.0;298.0
-2;68700;AMETHYSTS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-2;68800;STARFRUIT;4984;22;;;;;4991;22;;;;;4987.5;298.0
-2;68800;AMETHYSTS;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
